개수,위도,경도
3,37.561565,127.009678
1,37.566779,126.97733
4,37.5594,127.0029
1,37.563909,126.993933
1,37.552214,127.010174
4,37.5645,126.9727
5,37.564378,127.010338
3,37.56899,127.0203
3,37.5628,126.9781
3,37.56047,127.008203
3,37.558427,127.011307
5,37.560151,126.990151
3,37.56803,126.9972
4,37.56167,126.9916
32,37.559273,127.010353
4,37.56393,126.99392
3,37.550102,127.004974
2,37.552992,127.010206
3,37.567805,126.980925
1,37.5658,127.0064
1,37.563851,127.010169
3,37.560949,126.969556
4,37.553096,127.008492
4,37.558438,126.976166
2,37.551588,127.004621
4,37.555332,126.994591
1,37.557693,126.980438
3,37.5584,126.9804
3,37.555235,127.006736
2,37.55881,127.016435
4,37.5664,126.9909
4,37.560492,127.005442
4,37.555311,127.007827
5,37.567912,127.018121
4,37.5573,126.9631
4,37.547034,127.008989
4,37.556522,126.995657
2,37.552,127.0097
3,37.564095,126.986273
4,37.553898,127.007546
1,37.557332,127.000897
4,37.564893,127.008095
3,37.56111,127.0093
3,37.549812,127.006844
4,37.560596,126.979594
3,37.558582,127.001473
4,37.5525,127.0082
3,37.550489,127.005203
5,37.557354,127.014617
4,37.562082,127.010274
4,37.564059,127.026506
3,37.565571,126.998989
1,37.562371,127.020021
1,37.567281,126.9757
3,37.556934,126.968002
3,37.567236,126.997832
1,37.559117,126.967446
1,37.562514,127.020557
5,37.5625,126.9943
1,37.559117,126.967446
3,37.5622,126.9774
4,37.558172,127.011183
4,37.558191,127.016611
1,37.56203,126.97745
1,37.567934,126.973951
1,37.560268,126.968259
3,37.556126,126.98111
5,37.567808,127.000153
1,37.558976,126.962584
1,37.560432,126.987502
3,37.555622,126.964958
2,37.5561,126.9809
3,37.567931,126.9895
4,37.5656,127.0075
1,37.559117,126.967446
5,37.555267,126.96759
4,37.556014,126.981874
4,37.567897,127.007741
2,37.560319,126.986477
4,37.564859,127.016845
3,37.562015,126.973098
3,37.562171,127.004646
2,37.5667,126.989
3,37.561685,127.020398
5,37.556537,127.010319
4,37.557753,126.995642
1,37.556236,126.973279
3,37.565741,126.994153
4,37.553508,127.005082
2,37.55234,127.01018
4,37.560445,126.978626
2,37.560733,126.96968
4,37.557538,126.96714
1,37.564421,127.009847
5,37.5667,126.9828
3,37.558355,127.015767
1,37.552914,127.010162
4,37.556481,127.01619
2,37.559479,127.015237
4,37.557629,126.986663
3,37.558455,126.985439
5,37.560151,126.996884
4,37.558967,126.998338
3,37.552579,127.005797
3,37.55929,126.96577
1,37.568005,126.971431
3,37.563434,127.020745
1,37.564095,126.972382
2,37.5503,127.0128
4,37.567114,127.007082
2,37.552639,127.010756
1,37.566073,127.013438
3,37.5596,126.9918
5,37.567797,126.999097
1,37.563867,126.972787
5,37.566207,127.001493
3,37.5589,126.9839
4,37.55807,126.963421
3,37.560797,126.996548
2,37.553861,126.994941
3,37.56082,127.0083
1,37.561702,127.013488
1,37.558671,126.995805
3,37.564423,127.022062
3,37.563813,127.017149
3,37.557855,127.009496
4,37.545253,127.006377
2,37.556847,126.96608
3,37.556961,126.983849
4,37.565071,127.019717
4,37.5647,127.0123
4,37.559665,126.975925
3,37.564287,127.005003
4,37.557345,127.013406
3,37.562641,127.014771
4,37.552537,127.007733
4,37.55875,127.000891
2,37.559082,127.000419
4,37.556129,127.016358
5,37.570204,127.018242
5,37.568881,126.979432
1,37.565173,126.979207
4,37.5579,126.9731
4,37.559556,127.000794
1,37.567587,126.98335
2,37.56412,127.0114
4,37.554576,126.980571
4,37.557192,126.963906
5,37.552507,127.011593
1,37.561775,127.011677
4,37.554586,127.01439
5,37.558544,126.996945
5,37.561349,126.967843
4,37.55725,126.9787
3,37.568573,127.013023
2,37.551633,127.007465
1,37.558186,126.982834
4,37.556229,126.977279
2,37.563976,127.011731
4,37.5536,127.015
3,37.5674,127.0033
5,37.559586,126.986386
4,37.5668,126.9825
4,37.55894,126.976477
1,37.56506,126.979696
3,37.4652,127.012
1,37.558481,126.983879
2,37.562546,127.024957
1,37.569503,127.021671
2,37.554185,127.014058
4,37.563171,127.019192
5,37.5595,127.0069
4,37.5643,126.9723
3,37.562958,127.024185
1,37.559532,126.975922
1,37.557593,127.001006
4,37.562317,126.97044
3,37.568367,126.999428
4,37.5572,126.9684
3,37.56459,127.0136
3,37.56482,126.9991
2,37.558961,127.001423
5,37.561193,126.989368
5,37.55071,127.004963
3,37.56779,127.002887
4,37.550589,127.007242
1,37.549699,127.006627
3,37.55805,127.016
4,37.563987,127.008982
2,37.557823,126.995394
3,37.549549,127.007881
1,37.557721,127.014849
1,37.551702,127.005532
4,37.561413,126.979149
2,37.56137,127.005111
1,37.560575,126.976002
3,37.554732,127.009531
4,37.567341,127.018283
2,37.554047,127.008305
5,37.555046,126.995612
1,37.5637,127.0012
2,37.557191,126.963249
4,37.559118,127.009872
2,37.56139,127.0076
3,37.566122,127.020608
1,37.567898,126.973685
4,37.5576,126.996
3,37.558474,127.016652
3,37.567687,126.969579
1,37.561978,126.981236
2,37.561937,127.021445
3,37.562437,127.002412
2,37.56117,126.998013
3,37.554,126.9951
2,37.56243,127.0085
2,37.555717,126.963593
4,37.564762,126.987389
2,37.562592,127.001564
5,37.565003,126.984393
1,37.559475,126.975899
3,37.555237,126.964005
4,37.562535,127.020616
3,37.560025,126.992517
5,37.564468,127.00612
1,37.557086,127.010258
1,37.549866,127.004401
1,37.557521,127.001061
4,37.559124,126.963797
1,37.552563,127.014355
4,37.56,126.976
3,37.559018,126.980206
3,37.55925,127.0209
5,37.560917,127.011762
2,37.551979,127.004156
4,37.563013,127.023167
4,37.562103,127.016837
4,37.55703,126.9955
3,37.554279,127.008593
4,37.5552,126.9749
3,37.55042,127.0043
4,37.557997,127.011704
2,37.564206,127.019245
2,37.56764,127.02158
1,37.560622,127.019713
4,37.553811,127.004472
3,37.55949,126.988823
2,37.564228,126.97274
4,37.558665,126.978146
3,37.551499,127.013351
3,37.566844,126.990417
1,37.551444,127.003862
3,37.568714,127.02298
4,37.55646,127.0099
2,37.56025,126.9911
3,37.567337,126.996856
5,37.563666,127.00044
4,37.564481,127.014639
3,37.562486,127.024522
4,37.567308,126.980544
2,37.560006,126.969342
4,37.563411,126.991796
2,37.56792,126.97164
2,37.557885,127.013409
4,37.56059,126.995364
1,37.566716,126.975577
1,37.56299,127.009965
3,37.557915,126.996483
2,37.550359,127.006105
5,37.5693,127.0233
3,37.5631,126.9769
2,37.567152,127.015866
3,37.568907,127.009377
1,37.556436,126.980489
4,37.560648,127.01869
1,37.558296,126.98307
1,37.56327,127.010266
5,37.556703,127.013028
5,37.556899,126.981594
5,37.564626,127.019631
5,37.560249,127.010367
3,37.558674,126.989204
16,37.55633,126.963999
3,37.555931,127.012445
4,37.567408,127.022279
3,37.55945,127.0146
3,37.558489,127.010078
1,37.563849,127.009909
1,37.559117,126.967446
4,37.554195,126.976477
2,37.55346,127.0041
1,37.560825,126.968627
2,37.55703,127.01362
4,37.561415,126.980787
1,37.56811,126.971447
1,37.562031,126.981073
3,37.565843,127.022955
5,37.562786,127.015968
1,37.56728,126.9757
3,37.565716,127.018567
1,37.561332,126.980667
3,37.558831,126.968339
2,37.553354,127.012139
1,37.556607,127.011081
3,37.5605,126.9955
3,37.561414,127.00698
5,37.559668,127.014119
5,37.567294,127.018866
3,37.563383,127.014276
3,37.556818,126.96562
2,37.558376,126.994019
3,37.56161,126.985747
1,37.56783,126.982935
1,37.562014,126.981136
3,37.567439,127.017971
3,37.562112,127.023049
4,37.555812,126.967584
3,37.56337,127.007559
3,37.560174,127.018256
5,37.5649,127.0222
4,37.552609,126.962871
5,37.559598,126.986404
2,37.563781,126.999448
3,37.556147,127.01148
4,37.55061,127.008438
5,37.566791,126.979898
1,37.556236,126.973279
3,37.556384,127.007931
4,37.556923,126.987394
3,37.55626,126.9965
4,37.564796,126.987226
4,37.557426,126.981963
2,37.561945,127.013815
3,37.563968,126.969512
4,37.567,126.9815
3,37.567223,126.990835
2,37.561332,126.968414
3,37.559914,127.013956
1,37.557437,127.001038
1,37.559117,126.967446
3,37.5589,127.0198
1,37.567126,127.018959
4,37.563028,127.016791
3,37.563049,127.004211
4,37.558449,126.968594
1,37.561628,126.992486
5,37.5662,127.0067
1,37.560575,126.976002
4,37.557825,126.981421
3,37.568377,126.971341
1,37.55661,127.0033
4,37.549815,127.00588
5,37.563328,127.001709
5,37.558355,127.015767
4,37.564797,126.986426
3,37.559854,127.002211
4,37.5565,126.9944
5,37.563684,126.983478
3,37.549223,127.006005
4,37.559864,127.001801
4,37.553337,127.011153
3,37.5489,127.0065
4,37.560064,126.966095
2,37.544995,127.00817
4,37.5611,127.001
3,37.569,126.977415
2,37.55192,127.0036
5,37.555014,127.011995
3,37.557897,126.984099
2,37.557993,126.989001
4,37.556742,126.982532
3,37.556711,126.978662
4,37.562305,127.014305
1,37.558292,126.982849
5,37.566053,127.018616
3,37.563422,126.971315
4,37.565065,127.021276
1,37.555529,127.007999
3,37.55714,126.996452
3,37.56598,126.999
4,37.553279,127.014616
4,37.561566,127.981672
3,37.555325,126.964539
1,37.560814,127.003569
4,37.560915,126.978167
4,37.561334,127.008514
3,37.550747,127.007484
3,37.560222,127.011829
4,37.556903,126.96455
2,37.562054,127.007782
3,37.551825,127.005798
2,37.558502,126.963478
3,37.565585,126.990527
1,37.565288,126.978985
4,37.5563,126.9952
1,37.567801,126.99965
1,37.566603,126.992023
4,37.5556,126.9681
4,37.5666,127.0144
2,37.55252,127.0041
4,37.554243,127.01216
4,37.563802,126.981882
2,37.555576,127.013793
3,37.560163,126.984234
2,37.5608,127.0071
3,37.561115,127.004254
5,37.565262,126.973581
2,37.568681,126.999832
4,37.557515,126.977338
5,37.564435,127.020895
3,37.563894,127.018922
1,37.561583,127.013901
5,37.556562,126.967628
3,37.55862,126.972749
1,37.562073,127.018884
5,37.561861,126.978257
4,37.548042,127.010017
5,37.564276,127.015437
3,37.5554,127.010369
3,37.559411,127.011767
16,37.559759,126.98674
1,37.557375,126.971766
4,37.564399,127.011311
5,37.5671,127.0215
1,37.568055,126.973782
3,37.562686,126.976638
3,37.5658,126.9936
5,37.549562,127.012174
4,37.55506,127.0086
4,37.561764,127.017888
4,37.5568,126.9641
3,37.563617,126.984489
4,37.555939,127.015114
4,37.554695,126.972008
5,37.565452,127.005652
3,37.56954,127.019621
5,37.562169,126.992265
4,37.553249,127.013641
4,37.564365,127.004539
2,37.55177,127.0039
4,37.560657,126.985543
2,37.5586,126.996
4,37.5534,126.9763
4,37.557334,127.016577
5,37.56134,127.012657
5,37.562777,127.013243
1,37.56525,127.009293
3,37.552126,127.005488
5,37.565282,127.003187
2,37.560199,127.001907
3,37.5645,126.99653
4,37.5641,126.9912
3,37.558555,127.013224
4,37.570157,127.021729
4,37.567127,126.995154
2,37.557571,126.963043
3,37.555321,126.980929
5,37.563018,126.999107
1,37.561892,126.981369
2,37.55326,127.014113
1,37.568272,127.006005
1,37.556834,126.981412
3,37.558601,126.988529
3,37.56435,127.0094
4,37.554934,126.964722
4,37.5553,126.975
5,37.5654,127.0158
15,37.562041,127.001816
1,37.556236,126.973279
1,37.557155,126.977261
2,37.555402,127.00157
1,37.560459,127.014267
3,37.559894,126.970283
2,37.562935,126.977338
1,37.556837,126.981349
4,37.545327,127.006956
3,37.56066,127.003675
3,37.553945,127.01066
2,37.555634,127.006622
5,37.563141,127.014364
2,37.56214,127.0051
1,37.558746,126.997893
4,37.560942,126.985063
1,37.564155,126.972752
1,37.564289,127.012399
4,37.56773,127.0127
3,37.555874,126.965111
2,37.56288,126.9835
4,37.5651,127.0016
1,37.556267,127.015314
4,37.561053,127.015013
2,37.556508,127.012327
2,37.559497,127.01381
4,37.55478,127.007143
2,37.56261,127.0221
4,37.556126,126.972084
2,37.560847,127.008549
2,37.55605,127.0145
4,37.559492,126.971746
4,37.555803,127.014
4,37.565809,126.992002
3,37.564081,127.025846
2,37.563955,126.968679
4,37.55751,126.968089
3,37.56395,126.999
1,37.561385,127.020274
3,37.56076,126.968948
1,37.556236,126.973279
5,37.565363,127.019282
1,37.557766,126.985352
4,37.553889,127.014404
3,37.5572,126.9797
4,37.5517,127.0124
3,37.56029,127.019943
5,37.556996,127.015536
3,37.560585,127.020678
3,37.56387,127.008012
1,37.558026,126.963164
3,37.551942,127.004987
4,37.557842,126.984444
4,37.569302,127.014157
3,37.5606,127.0203
2,37.56469,126.9922
3,37.56355,127.0096
4,37.558635,126.983089
3,37.5491,127.0063
5,37.549079,127.005754
2,37.5593,127.0208
3,37.560859,126.999945
4,37.556768,126.979085
4,37.564544,127.0238
2,37.562011,127.005416
2,37.5533,127.0044
4,37.556671,127.014224
2,37.556009,127.012249
5,37.567299,126.999064
4,37.554936,127.007977
4,37.563328,127.003838
4,37.565547,126.990991
3,37.551353,127.005592
5,37.5605,127.0028
4,37.563958,127.01298
3,37.563526,126.971264
4,37.552168,127.013916
3,37.56499,126.971343
1,37.563304,127.0218
1,37.5608,127.003082
4,37.567907,127.001087
3,37.557113,126.965584
4,37.553327,127.016802
2,37.551484,127.011206
4,37.564718,126.987226
3,37.5544,127.0062
1,37.56089,127.0133
1,37.568279,127.019495
4,37.564692,126.968773
2,37.563662,127.018424
4,37.559509,127.009131
2,37.55724,126.9844
3,37.55809,126.979469
4,37.56277,127.009454
4,37.5549,126.9963
5,37.557586,126.979396
1,37.557546,126.972037
4,37.558342,126.962788
4,37.560058,127.018157
1,37.565232,126.979586
4,37.561827,127.007232
5,37.5646,127.0179
3,37.562687,127.024757
1,37.564888,126.979417
4,37.555852,126.993719
4,37.568127,127.017825
4,37.5539,127.0089
3,37.56252,127.0099
2,37.566991,126.996452
4,37.563789,127.020442
2,37.5677,126.9871
3,37.564788,127.008953
3,37.552331,127.013589
4,37.566734,127.018548
3,37.562713,127.014362
3,37.567932,126.980031
3,37.56537,126.9891
4,37.561128,126.997252
2,37.560743,127.015957
4,37.56392,127.0121
3,37.557489,126.971535
2,37.55536,127.00709
3,37.56593,127.0174
5,37.561942,127.013175
2,37.560564,127.01346
5,37.56088,127.0194
3,37.560749,127.02082
1,37.557539,127.001403
1,37.561791,126.981446
5,37.567191,127.013811
1,37.565107,126.980064
4,37.5494,127.0104
4,37.562125,127.01093
2,37.552165,127.004883
1,37.557401,127.001265
1,37.56476,126.976868
3,37.553366,127.015187
1,37.554534,127.01699
1,37.56256,127.022876
4,37.563513,127.018296
2,37.56785,126.9867
3,37.563648,127.01033
3,37.561,127.0083
1,37.562362,126.996378
3,37.55145,127.0065
2,37.56647,127.02291
3,37.56712,126.969123
4,37.565517,126.977455
3,37.5499,127.008
3,37.563173,127.011094
4,37.56251,126.977
4,37.5564,126.985
4,37.563358,127.013178
1,37.55933,127.001213
3,37.56419,127.0084
3,37.563894,127.018922
4,37.559724,126.9975
1,37.559117,126.967446
4,37.565998,127.003616
1,37.565081,126.9803
3,37.56487,127.0094
1,37.551089,127.005891
5,37.558647,126.995426
4,37.5559,127.0089
3,37.568711,126.999045
1,37.557532,127.001188
3,37.561649,126.99413
3,37.558155,126.964271
4,37.565067,127.018819
3,37.56146,127.0123
4,37.559139,126.978693
3,37.556622,127.015204
4,37.558186,126.978092
3,37.557506,126.965985
2,37.566517,127.01281
1,37.557237,127.001305
5,37.565044,127.004059
4,37.547034,127.008989
4,37.556179,126.965553
4,37.56461,127.012942
5,37.56167,127.015917
4,37.548125,127.010906
4,37.567178,127.016885
2,37.555973,127.017387
2,37.5604,127.0091
3,37.56557,127.004333
4,37.5586,126.9788
1,37.563244,127.00544
3,37.560286,126.971651
1,37.563264,127.009807
1,37.55129,127.007147
3,37.568953,126.977344
4,37.562889,127.017265
4,37.562335,127.006001
4,37.564695,126.987103
3,37.56329,127.023912
2,37.551231,126.996618
5,37.558625,126.9772
3,37.551996,127.004476
4,37.55434,126.9746
3,37.559634,126.967315
5,37.56387,126.977945
3,37.563815,126.984902
4,37.558971,126.975252
3,37.561763,127.005249
3,37.5646,127.0119
1,37.547565,127.009049
1,37.559432,126.966133
3,37.559944,127.012516
3,37.55138,127.008499
4,37.566315,126.969193
4,37.56504,127.0235
4,37.561311,127.011483
1,37.564218,127.010137
1,37.551815,127.007099
3,37.568677,126.974176
4,37.562511,127.018266
2,37.56512,127.0133
1,37.568823,127.001773
2,37.561725,127.019345
1,37.563007,127.010196
4,37.5585,126.9694
2,37.56279,126.975456
5,37.567981,126.981364
3,37.552237,127.006868
2,37.55885,126.9643
4,37.56134,127.020012
1,37.55622,127.0162
4,37.568915,127.02185
3,37.55754,127.0166
3,37.561649,127.004196
3,37.567101,126.994591
3,37.561455,127.002337
4,37.564252,126.998444
3,37.563811,126.97295
3,37.557562,126.973986
1,37.557837,127.016056
1,37.561691,126.980491
4,37.566368,127.021099
4,37.563296,127.005684
4,37.565588,127.006634
4,37.5536,127.0067
5,37.557091,126.97657
3,37.560409,126.969889
1,37.557134,126.980757
3,37.55608,126.9935
4,37.567986,126.980421
4,37.566707,126.9709
2,37.55896,127.0123
3,37.565265,127.014168
1,37.559509,126.975861
3,37.558204,126.983674
1,37.563572,126.997231
3,37.557636,127.015663
1,37.5656,127.0036
4,37.561348,126.995392
1,37.557807,127.015043
3,37.5604,127.0209
4,37.555975,127.013819
1,37.560808,127.003082
3,37.562286,127.017505
4,37.56667,126.981552
1,37.558725,126.964243
5,37.55784,126.973515
4,37.5604,127.0098
4,37.563421,127.01515
4,37.566168,126.979257
1,37.559117,126.967446
2,37.557063,126.987521
2,37.55088,127.0044
2,37.5587,126.9621
1,37.564835,127.018209
2,37.550264,127.005467
1,37.560839,127.00317
2,37.554528,127.006993
4,37.570103,127.017746
1,37.56023,127.001008
3,37.562855,126.995189
4,37.5568,126.9639
4,37.557296,127.01123
4,37.55449,126.966266
3,37.562874,127.008675
2,37.550053,127.005762
4,37.551962,127.006237
3,37.551162,127.005732
4,37.561729,127.004665
3,37.564642,126.988488
3,37.558412,126.967392
4,37.557575,126.96341
3,37.5595,127.0206
3,37.558932,127.015014
4,37.568499,127.000108
2,37.56144,127.0092
3,37.5696,127.0163
3,37.5544,127.0094
4,37.56414,127.025857
3,37.55488,126.9747
1,37.567281,126.9757
1,37.551374,127.006221
4,37.5591,127.0049
2,37.5551,126.9669
2,37.557675,127.009254
4,37.555435,127.012253
4,37.562448,127.003879
3,37.556971,127.010743
4,37.559707,126.984602
4,37.561259,126.980315
4,37.564795,126.987117
4,37.558953,126.985902
4,37.569538,127.021021
4,37.559055,126.964999
3,37.559241,127.01423
5,37.556065,126.994537
4,37.545864,127.00861
2,37.561504,126.997932
2,37.552099,127.005081
3,37.565463,126.994529
3,37.560268,126.975449
16,37.558408,127.01418
2,37.551187,127.00453
3,37.55252,127.00533
4,37.553615,127.012644
3,37.546373,127.008657
5,37.556384,127.017083
4,37.557613,126.982486
1,37.568184,127.018341
5,37.560298,127.007202
4,37.552586,127.009219
3,37.55571,126.963465
4,37.567195,126.999901
1,37.562841,127.001133
2,37.554125,127.009485
3,37.567967,126.996473
1,37.567789,126.973892
3,37.562971,127.019881
3,37.567176,127.008286
3,37.558506,127.002166
4,37.556526,127.011217
4,37.5665,127.018
3,37.552677,127.012797
3,37.55944,126.9864
4,37.556618,126.993518
2,37.562366,127.00943
4,37.556902,127.01582
1,37.563684,126.996076
4,37.556777,126.98058
3,37.5521,127.0032
2,37.56068,127.0103
3,37.55709,126.97578
16,37.568566,126.974539
4,37.5612,126.9717
3,37.565639,127.021421
1,37.561186,127.008138
3,37.555695,126.964325
4,37.5557,126.9654
2,37.56807,126.980653
1,37.560575,126.976002
2,37.552819,127.012604
5,37.56103,127.001808
2,37.55577,127.007966
3,37.557647,126.98586
2,37.56057,126.998177
2,37.559,127.0025
2,37.56144,127.0133
3,37.56232,126.995328
4,37.556701,126.980211
4,37.556248,126.980324
4,37.557028,126.966485
2,37.560207,126.970268
2,37.56763,126.9909
3,37.559958,126.971562
5,37.562241,126.974648
3,37.5315,126.9684
2,37.53515,126.953
3,37.54344,126.9836
3,37.53262,126.9556
3,37.5484,126.9822
7,37.53526,126.9665
3,37.55203,126.9791
2,37.54415,126.9879
3,37.53438,126.9514
4,37.5372,126.9595
3,37.54532,127.0033
3,37.5324,126.9936
4,37.5366,126.9543
6,37.54621,126.9848
5,37.54012,126.9946
3,37.5476,126.9757
2,37.51764,126.9791
1,37.54547,126.96
6,37.5338,127.0058
2,37.54526,126.9847
2,37.5176,126.9792
6,37.5409,126.9933
3,37.5377,126.9646
6,37.5472,126.966
4,37.54642,126.9634
3,37.518,126.9779
2,37.5462,126.9745
1,37.53832,126.9695
1,37.53706,126.9544
4,37.5413,126.9627
4,37.52513,126.963
2,37.543,126.9739
4,37.53065,127.0039
1,37.5462,126.963
3,37.55018,126.9806
1,37.52354,126.9729
5,37.53999,126.9681
3,37.52814,126.9546
5,37.5468,126.9805
4,37.5481,126.9762
3,37.5496,126.9818
4,37.5341,127.0017
3,37.5312,126.9546
3,37.54636,126.9819
3,37.53006,127.0023
4,37.5516,126.9811
3,37.53443,126.9678
1,37.5463,126.9615
3,37.53927,126.9879
3,37.54528,126.9692
1,37.55358,126.968
2,37.5245,126.9568
3,37.5313,126.999
4,37.5332,126.9915
2,37.5383,126.9946
7,37.538,126.9895
4,37.53749,126.9575
2,37.53433,127.0125
2,37.5416,126.9617
3,37.5395,126.9864
5,37.5526,126.9658
3,37.5347,126.9743
4,37.5367,126.9599
1,37.51838,126.9768
3,37.5292,127.0038
3,37.55373,126.9777
5,37.5427,126.9683
4,37.5492,126.981
3,37.52645,126.9628
4,37.55176,126.9643
7,37.5245,126.9619
3,37.5461,126.9767
3,37.5484,126.9772
2,37.53727,126.9548
3,37.51921,126.9786
1,37.5372,126.9585
4,37.5463,127.003
7,37.5488,126.9815
5,37.53194,126.997
3,37.5405,126.9645
3,37.5497,126.9747
3,37.5224,126.998
5,37.534,126.953
3,37.53833,126.9939
2,37.5441,126.9601
3,37.52604,126.9565
2,37.5323,127.0009
3,37.5318,127.0081
4,37.54558,126.9887
7,37.5306,126.9977
3,37.54431,126.9831
1,37.519,126.9771
7,37.52626,126.9976
3,37.5527,126.9679
4,37.5483,126.9632
3,37.54531,126.9671
7,37.54362,126.9733
3,37.5369,127.0011
5,37.5437,126.9891
4,37.54763,126.9725
3,37.53691,127.0012
4,37.55262,126.9739
3,37.5231,127.0008
3,37.5482,126.9745
3,37.52771,126.997
2,37.52849,127.0001
3,37.526,126.9558
9,37.533,126.9937
3,37.5435,126.9841
4,37.54673,126.983
4,37.54181,126.9934
2,37.5343,126.9755
4,37.5521,126.9656
6,37.5517,126.9747
3,37.5451,126.9872
1,37.5536,126.9681
3,37.552,126.979
3,37.5456,126.9667
3,37.5346,126.9944
3,37.54482,127.0033
3,37.5431,127.0022
3,37.52922,126.9988
5,37.54544,126.9742
4,37.5483,126.9823
3,37.5407,126.996
4,37.5419,126.9689
1,37.54391,126.9631
4,37.53414,126.9556
3,37.5343,126.9563
5,37.53033,126.9982
3,37.5407,126.9606
1,37.5454,126.96
2,37.54384,126.9867
3,37.5439,126.9635
4,37.538,126.9892
2,37.55042,126.9785
4,37.551,126.9782
2,37.52441,126.9614
3,37.5435,126.966
5,37.5291,126.998
3,37.5266,126.9625
2,37.5379,126.9589
3,37.54405,126.9819
4,37.54412,126.9709
3,37.5326,126.9556
4,37.5364,126.962
4,37.5363,126.9553
3,37.54735,126.9738
3,37.543,126.9848
4,37.5189,126.9833
3,37.5322,126.9939
3,37.5179,126.9853
